nation,nation_code,period,date,metric,value,unit,source
England,ENG,2024-06,2024-06-30,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2024-07,2024-07-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2024-08,2024-08-31,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2024-09,2024-09-30,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2024-10,2024-10-31,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2024-11,2024-11-30,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2024-12,2024-12-31,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2025-01,2025-01-31,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2025-02,2025-02-28,rtt_median_wait_weeks,14.5,weeks,NHS England
England,ENG,2025-03,2025-03-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-04,2025-04-30,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-05,2025-05-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-06,2025-06-30,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-07,2025-07-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-08,2025-08-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-09,2025-09-30,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-10,2025-10-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2025-11,2025-11-30,rtt_median_wait_weeks,12.5,weeks,NHS England
England,ENG,2025-12,2025-12-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2026-01,2026-01-31,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2026-02,2026-02-28,rtt_median_wait_weeks,13.5,weeks,NHS England
England,ENG,2026-03,2026-03-31,rtt_median_wait_weeks,11.5,weeks,NHS England
England,ENG,2026-04,2026-04-30,rtt_median_wait_weeks,11.5,weeks,NHS England
England,ENG,2026-05,2026-05-31,rtt_median_wait_weeks,12.5,weeks,NHS England
England,ENG,2026-06,2026-06-30,rtt_median_wait_weeks,11.5,weeks,NHS England
Scotland,SCO,2012-10,2012-10-31,rtt_median_wait_weeks,3.6233591233550766,weeks,Public Health Scotland
Scotland,SCO,2012-11,2012-11-30,rtt_median_wait_weeks,3.389648688800938,weeks,Public Health Scotland
Scotland,SCO,2012-12,2012-12-31,rtt_median_wait_weeks,4.367062814336697,weeks,Public Health Scotland
Scotland,SCO,2013-01,2013-01-31,rtt_median_wait_weeks,3.2030122276192214,weeks,Public Health Scotland
Scotland,SCO,2013-02,2013-02-28,rtt_median_wait_weeks,3.2303475697600175,weeks,Public Health Scotland
Scotland,SCO,2013-03,2013-03-31,rtt_median_wait_weeks,3.6604093656686874,weeks,Public Health Scotland
Scotland,SCO,2013-04,2013-04-30,rtt_median_wait_weeks,3.55589129856376,weeks,Public Health Scotland
Scotland,SCO,2013-05,2013-05-31,rtt_median_wait_weeks,3.8181658264054295,weeks,Public Health Scotland
Scotland,SCO,2013-06,2013-06-30,rtt_median_wait_weeks,3.676778068175499,weeks,Public Health Scotland
Scotland,SCO,2013-07,2013-07-31,rtt_median_wait_weeks,4.085735365104177,weeks,Public Health Scotland
Scotland,SCO,2013-08,2013-08-31,rtt_median_wait_weeks,4.056477903670905,weeks,Public Health Scotland
Scotland,SCO,2013-09,2013-09-30,rtt_median_wait_weeks,4.164096302136415,weeks,Public Health Scotland
Scotland,SCO,2013-10,2013-10-31,rtt_median_wait_weeks,3.8419085963397017,weeks,Public Health Scotland
Scotland,SCO,2013-11,2013-11-30,rtt_median_wait_weeks,3.956048370761482,weeks,Public Health Scotland
Scotland,SCO,2013-12,2013-12-31,rtt_median_wait_weeks,4.407044167765113,weeks,Public Health Scotland
Scotland,SCO,2014-01,2014-01-31,rtt_median_wait_weeks,3.3727921822795577,weeks,Public Health Scotland
Scotland,SCO,2014-02,2014-02-28,rtt_median_wait_weeks,3.516512467215749,weeks,Public Health Scotland
Scotland,SCO,2014-03,2014-03-31,rtt_median_wait_weeks,3.8046479345681554,weeks,Public Health Scotland
Scotland,SCO,2014-04,2014-04-30,rtt_median_wait_weeks,4.040635888501742,weeks,Public Health Scotland
Scotland,SCO,2014-05,2014-05-31,rtt_median_wait_weeks,3.9926213592233006,weeks,Public Health Scotland
Scotland,SCO,2014-06,2014-06-30,rtt_median_wait_weeks,3.8998213894024376,weeks,Public Health Scotland
Scotland,SCO,2014-07,2014-07-31,rtt_median_wait_weeks,4.259161516499581,weeks,Public Health Scotland
Scotland,SCO,2014-08,2014-08-31,rtt_median_wait_weeks,4.376853890945433,weeks,Public Health Scotland
Scotland,SCO,2014-09,2014-09-30,rtt_median_wait_weeks,4.342984331732623,weeks,Public Health Scotland
Scotland,SCO,2014-10,2014-10-31,rtt_median_wait_weeks,4.136602395831945,weeks,Public Health Scotland
Scotland,SCO,2014-11,2014-11-30,rtt_median_wait_weeks,4.277773212558707,weeks,Public Health Scotland
Scotland,SCO,2014-12,2014-12-31,rtt_median_wait_weeks,4.8197855169451875,weeks,Public Health Scotland
Scotland,SCO,2015-01,2015-01-31,rtt_median_wait_weeks,4.385087754475856,weeks,Public Health Scotland
Scotland,SCO,2015-02,2015-02-28,rtt_median_wait_weeks,4.180463092681376,weeks,Public Health Scotland
Scotland,SCO,2015-03,2015-03-31,rtt_median_wait_weeks,3.948578679113735,weeks,Public Health Scotland
Scotland,SCO,2015-04,2015-04-30,rtt_median_wait_weeks,4.3547971676297506,weeks,Public Health Scotland
Scotland,SCO,2015-05,2015-05-31,rtt_median_wait_weeks,4.427316844388569,weeks,Public Health Scotland
Scotland,SCO,2015-06,2015-06-30,rtt_median_wait_weeks,4.428488670209634,weeks,Public Health Scotland
Scotland,SCO,2015-07,2015-07-31,rtt_median_wait_weeks,4.838478527466405,weeks,Public Health Scotland
Scotland,SCO,2015-08,2015-08-31,rtt_median_wait_weeks,4.788719478191184,weeks,Public Health Scotland
Scotland,SCO,2015-09,2015-09-30,rtt_median_wait_weeks,4.784015102734445,weeks,Public Health Scotland
Scotland,SCO,2015-10,2015-10-31,rtt_median_wait_weeks,4.904382687214572,weeks,Public Health Scotland
Scotland,SCO,2015-11,2015-11-30,rtt_median_wait_weeks,4.539966981400327,weeks,Public Health Scotland
Scotland,SCO,2015-12,2015-12-31,rtt_median_wait_weeks,4.961822713071661,weeks,Public Health Scotland
Scotland,SCO,2016-01,2016-01-31,rtt_median_wait_weeks,5.360337199012621,weeks,Public Health Scotland
Scotland,SCO,2016-02,2016-02-29,rtt_median_wait_weeks,4.350326608695805,weeks,Public Health Scotland
Scotland,SCO,2016-03,2016-03-31,rtt_median_wait_weeks,4.402700811005426,weeks,Public Health Scotland
Scotland,SCO,2016-04,2016-04-30,rtt_median_wait_weeks,4.403965501191579,weeks,Public Health Scotland
Scotland,SCO,2016-05,2016-05-31,rtt_median_wait_weeks,4.713404721971359,weeks,Public Health Scotland
Scotland,SCO,2016-06,2016-06-30,rtt_median_wait_weeks,4.834636084957916,weeks,Public Health Scotland
Scotland,SCO,2016-07,2016-07-31,rtt_median_wait_weeks,5.5541014129818285,weeks,Public Health Scotland
Scotland,SCO,2016-08,2016-08-31,rtt_median_wait_weeks,5.480930781199679,weeks,Public Health Scotland
Scotland,SCO,2016-09,2016-09-30,rtt_median_wait_weeks,5.264167923765237,weeks,Public Health Scotland
Scotland,SCO,2016-10,2016-10-31,rtt_median_wait_weeks,5.815062134226435,weeks,Public Health Scotland
Scotland,SCO,2016-11,2016-11-30,rtt_median_wait_weeks,5.595626556355373,weeks,Public Health Scotland
Scotland,SCO,2016-12,2016-12-31,rtt_median_wait_weeks,6.232730825636821,weeks,Public Health Scotland
Scotland,SCO,2017-01,2017-01-31,rtt_median_wait_weeks,6.445383072894152,weeks,Public Health Scotland
Scotland,SCO,2017-02,2017-02-28,rtt_median_wait_weeks,5.117367051422263,weeks,Public Health Scotland
Scotland,SCO,2017-03,2017-03-31,rtt_median_wait_weeks,5.142857142857143,weeks,Public Health Scotland
Scotland,SCO,2019-01,2019-01-31,rtt_median_wait_weeks,7.3149850180529175,weeks,Public Health Scotland
Scotland,SCO,2019-02,2019-02-28,rtt_median_wait_weeks,6.057195192613222,weeks,Public Health Scotland
Scotland,SCO,2019-03,2019-03-31,rtt_median_wait_weeks,5.939007465420195,weeks,Public Health Scotland
Scotland,SCO,2019-04,2019-04-30,rtt_median_wait_weeks,6.2218472308441095,weeks,Public Health Scotland
Scotland,SCO,2019-05,2019-05-31,rtt_median_wait_weeks,6.333500954329367,weeks,Public Health Scotland
Scotland,SCO,2019-06,2019-06-30,rtt_median_wait_weeks,6.047799669372774,weeks,Public Health Scotland
Scotland,SCO,2019-07,2019-07-31,rtt_median_wait_weeks,6.473941903167256,weeks,Public Health Scotland
Scotland,SCO,2019-08,2019-08-31,rtt_median_wait_weeks,6.645606902407317,weeks,Public Health Scotland
Scotland,SCO,2019-09,2019-09-30,rtt_median_wait_weeks,6.512657365248907,weeks,Public Health Scotland
Scotland,SCO,2019-10,2019-10-31,rtt_median_wait_weeks,6.345932321953585,weeks,Public Health Scotland
Scotland,SCO,2019-11,2019-11-30,rtt_median_wait_weeks,6.354320822009759,weeks,Public Health Scotland
Scotland,SCO,2019-12,2019-12-31,rtt_median_wait_weeks,6.824099079966098,weeks,Public Health Scotland
Scotland,SCO,2020-01,2020-01-31,rtt_median_wait_weeks,6.671880655326389,weeks,Public Health Scotland
Scotland,SCO,2020-02,2020-02-29,rtt_median_wait_weeks,5.499449282508434,weeks,Public Health Scotland
Scotland,SCO,2020-03,2020-03-31,rtt_median_wait_weeks,7.326821200521743,weeks,Public Health Scotland
Scotland,SCO,2020-04,2020-04-30,rtt_median_wait_weeks,11.263816217272504,weeks,Public Health Scotland
Scotland,SCO,2020-05,2020-05-31,rtt_median_wait_weeks,14.83535729346487,weeks,Public Health Scotland
Scotland,SCO,2020-06,2020-06-30,rtt_median_wait_weeks,18.194485020426228,weeks,Public Health Scotland
Scotland,SCO,2020-07,2020-07-31,rtt_median_wait_weeks,21.075238665000494,weeks,Public Health Scotland
Scotland,SCO,2020-08,2020-08-31,rtt_median_wait_weeks,21.200234778933638,weeks,Public Health Scotland
Scotland,SCO,2020-09,2020-09-30,rtt_median_wait_weeks,17.454099865479446,weeks,Public Health Scotland
Scotland,SCO,2020-10,2020-10-31,rtt_median_wait_weeks,16.60942545100278,weeks,Public Health Scotland
Scotland,SCO,2020-11,2020-11-30,rtt_median_wait_weeks,14.812293757569625,weeks,Public Health Scotland
Scotland,SCO,2020-12,2020-12-31,rtt_median_wait_weeks,14.457232306442778,weeks,Public Health Scotland
Scotland,SCO,2021-01,2021-01-31,rtt_median_wait_weeks,15.592033123156442,weeks,Public Health Scotland
Scotland,SCO,2021-02,2021-02-28,rtt_median_wait_weeks,15.88000202446742,weeks,Public Health Scotland
Scotland,SCO,2021-03,2021-03-31,rtt_median_wait_weeks,15.340595968093213,weeks,Public Health Scotland
Scotland,SCO,2021-04,2021-04-30,rtt_median_wait_weeks,13.590326869072138,weeks,Public Health Scotland
Scotland,SCO,2021-05,2021-05-31,rtt_median_wait_weeks,12.880110098082865,weeks,Public Health Scotland
Scotland,SCO,2021-06,2021-06-30,rtt_median_wait_weeks,12.37110756056595,weeks,Public Health Scotland
Scotland,SCO,2021-07,2021-07-31,rtt_median_wait_weeks,12.844861527271577,weeks,Public Health Scotland
Scotland,SCO,2021-08,2021-08-31,rtt_median_wait_weeks,13.325166379441255,weeks,Public Health Scotland
Scotland,SCO,2021-09,2021-09-30,rtt_median_wait_weeks,13.750378896130076,weeks,Public Health Scotland
Scotland,SCO,2021-10,2021-10-31,rtt_median_wait_weeks,14.15624645431545,weeks,Public Health Scotland
Scotland,SCO,2021-11,2021-11-30,rtt_median_wait_weeks,14.193951199757011,weeks,Public Health Scotland
Scotland,SCO,2021-12,2021-12-31,rtt_median_wait_weeks,14.666481629702306,weeks,Public Health Scotland
Scotland,SCO,2022-01,2022-01-31,rtt_median_wait_weeks,15.622126101649371,weeks,Public Health Scotland
Scotland,SCO,2022-02,2022-02-28,rtt_median_wait_weeks,15.721025355293284,weeks,Public Health Scotland
Scotland,SCO,2022-03,2022-03-31,rtt_median_wait_weeks,14.436769192817545,weeks,Public Health Scotland
Scotland,SCO,2022-04,2022-04-30,rtt_median_wait_weeks,14.920429466888834,weeks,Public Health Scotland
Scotland,SCO,2022-05,2022-05-31,rtt_median_wait_weeks,14.989992925468783,weeks,Public Health Scotland
Scotland,SCO,2022-06,2022-06-30,rtt_median_wait_weeks,14.91209236348818,weeks,Public Health Scotland
Scotland,SCO,2022-07,2022-07-31,rtt_median_wait_weeks,15.288149268473802,weeks,Public Health Scotland
Scotland,SCO,2022-08,2022-08-31,rtt_median_wait_weeks,15.576738011189923,weeks,Public Health Scotland
Scotland,SCO,2022-09,2022-09-30,rtt_median_wait_weeks,15.725783045736497,weeks,Public Health Scotland
Scotland,SCO,2022-10,2022-10-31,rtt_median_wait_weeks,15.898504889052674,weeks,Public Health Scotland
Scotland,SCO,2022-11,2022-11-30,rtt_median_wait_weeks,15.540440582243324,weeks,Public Health Scotland
Scotland,SCO,2022-12,2022-12-31,rtt_median_wait_weeks,16.50637945216209,weeks,Public Health Scotland
Scotland,SCO,2023-01,2023-01-31,rtt_median_wait_weeks,17.18215201214218,weeks,Public Health Scotland
Scotland,SCO,2023-02,2023-02-28,rtt_median_wait_weeks,17.14002169672821,weeks,Public Health Scotland
Scotland,SCO,2023-03,2023-03-31,rtt_median_wait_weeks,16.434082038186,weeks,Public Health Scotland
Scotland,SCO,2023-04,2023-04-30,rtt_median_wait_weeks,16.053195835896116,weeks,Public Health Scotland
Scotland,SCO,2023-05,2023-05-31,rtt_median_wait_weeks,16.31501387962208,weeks,Public Health Scotland
Scotland,SCO,2023-06,2023-06-30,rtt_median_wait_weeks,16.061363167700662,weeks,Public Health Scotland
Scotland,SCO,2023-07,2023-07-31,rtt_median_wait_weeks,16.520907367230922,weeks,Public Health Scotland
Scotland,SCO,2023-08,2023-08-31,rtt_median_wait_weeks,16.860969041201948,weeks,Public Health Scotland
Scotland,SCO,2023-09,2023-09-30,rtt_median_wait_weeks,17.043489929683727,weeks,Public Health Scotland
Scotland,SCO,2023-10,2023-10-31,rtt_median_wait_weeks,17.251933445302658,weeks,Public Health Scotland
Scotland,SCO,2023-11,2023-11-30,rtt_median_wait_weeks,17.02241458322936,weeks,Public Health Scotland
Scotland,SCO,2023-12,2023-12-31,rtt_median_wait_weeks,18.121979613147325,weeks,Public Health Scotland
Scotland,SCO,2024-01,2024-01-31,rtt_median_wait_weeks,18.4333751676981,weeks,Public Health Scotland
Scotland,SCO,2024-02,2024-02-29,rtt_median_wait_weeks,18.01504037030088,weeks,Public Health Scotland
Scotland,SCO,2024-03,2024-03-31,rtt_median_wait_weeks,18.315254506813577,weeks,Public Health Scotland
Scotland,SCO,2024-04,2024-04-30,rtt_median_wait_weeks,17.5737590664291,weeks,Public Health Scotland
Scotland,SCO,2024-05,2024-05-31,rtt_median_wait_weeks,17.84129782014579,weeks,Public Health Scotland
Scotland,SCO,2024-06,2024-06-30,rtt_median_wait_weeks,18.119225581500583,weeks,Public Health Scotland
Scotland,SCO,2024-07,2024-07-31,rtt_median_wait_weeks,18.41062742010712,weeks,Public Health Scotland
Scotland,SCO,2024-08,2024-08-31,rtt_median_wait_weeks,18.80425674987304,weeks,Public Health Scotland
Scotland,SCO,2024-09,2024-09-30,rtt_median_wait_weeks,18.890526776922393,weeks,Public Health Scotland
Scotland,SCO,2024-10,2024-10-31,rtt_median_wait_weeks,18.723250439326357,weeks,Public Health Scotland
Scotland,SCO,2024-11,2024-11-30,rtt_median_wait_weeks,18.64120461951456,weeks,Public Health Scotland
Scotland,SCO,2024-12,2024-12-31,rtt_median_wait_weeks,19.238942208106057,weeks,Public Health Scotland
Scotland,SCO,2025-01,2025-01-31,rtt_median_wait_weeks,19.499522075867763,weeks,Public Health Scotland
Scotland,SCO,2025-02,2025-02-28,rtt_median_wait_weeks,19.27961917237051,weeks,Public Health Scotland
Scotland,SCO,2025-03,2025-03-31,rtt_median_wait_weeks,18.963349178202627,weeks,Public Health Scotland
Scotland,SCO,2025-04,2025-04-30,rtt_median_wait_weeks,18.461241568180892,weeks,Public Health Scotland
Scotland,SCO,2025-05,2025-05-31,rtt_median_wait_weeks,18.072980142282663,weeks,Public Health Scotland
Scotland,SCO,2025-06,2025-06-30,rtt_median_wait_weeks,17.694965118097674,weeks,Public Health Scotland
Scotland,SCO,2025-07,2025-07-31,rtt_median_wait_weeks,17.254757901018486,weeks,Public Health Scotland
Scotland,SCO,2025-08,2025-08-31,rtt_median_wait_weeks,17.03724271687364,weeks,Public Health Scotland
Scotland,SCO,2025-09,2025-09-30,rtt_median_wait_weeks,16.741286416837323,weeks,Public Health Scotland
Scotland,SCO,2025-10,2025-10-31,rtt_median_wait_weeks,16.292825312374433,weeks,Public Health Scotland
Scotland,SCO,2025-11,2025-11-30,rtt_median_wait_weeks,15.710300958399637,weeks,Public Health Scotland
Scotland,SCO,2025-12,2025-12-31,rtt_median_wait_weeks,15.978388056424148,weeks,Public Health Scotland
Scotland,SCO,2026-01,2026-01-31,rtt_median_wait_weeks,15.60408539406764,weeks,Public Health Scotland
Scotland,SCO,2026-02,2026-02-28,rtt_median_wait_weeks,15.010094387544152,weeks,Public Health Scotland
Scotland,SCO,2026-03,2026-03-31,rtt_median_wait_weeks,13.425738314456613,weeks,Public Health Scotland
Scotland,SCO,2026-04,2026-04-30,rtt_median_wait_weeks,13.744835514761972,weeks,Public Health Scotland
Scotland,SCO,2026-05,2026-05-31,rtt_median_wait_weeks,13.844431509914601,weeks,Public Health Scotland
Scotland,SCO,2026-06,2026-06-30,rtt_median_wait_weeks,14.123059688116149,weeks,Public Health Scotland
Wales,WAL,2011-09,2011-09-30,rtt_median_wait_weeks,8.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2011-10,2011-10-31,rtt_median_wait_weeks,8.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2011-11,2011-11-30,rtt_median_wait_weeks,8.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2011-12,2011-12-31,rtt_median_wait_weeks,8.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-01,2012-01-31,rtt_median_wait_weeks,8.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-02,2012-02-29,rtt_median_wait_weeks,7.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-03,2012-03-31,rtt_median_wait_weeks,8.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-04,2012-04-30,rtt_median_wait_weeks,8.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-05,2012-05-31,rtt_median_wait_weeks,8.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-06,2012-06-30,rtt_median_wait_weeks,8.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-07,2012-07-31,rtt_median_wait_weeks,8.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-08,2012-08-31,rtt_median_wait_weeks,9.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-09,2012-09-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-10,2012-10-31,rtt_median_wait_weeks,8.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-11,2012-11-30,rtt_median_wait_weeks,8.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2012-12,2012-12-31,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-01,2013-01-31,rtt_median_wait_weeks,9.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-02,2013-02-28,rtt_median_wait_weeks,8.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-03,2013-03-31,rtt_median_wait_weeks,8.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-04,2013-04-30,rtt_median_wait_weeks,8.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-05,2013-05-31,rtt_median_wait_weeks,9.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-06,2013-06-30,rtt_median_wait_weeks,8.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-07,2013-07-31,rtt_median_wait_weeks,8.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-08,2013-08-31,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-09,2013-09-30,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-10,2013-10-31,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-11,2013-11-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2013-12,2013-12-31,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-01,2014-01-31,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-02,2014-02-28,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-03,2014-03-31,rtt_median_wait_weeks,8.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-04,2014-04-30,rtt_median_wait_weeks,9.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-05,2014-05-31,rtt_median_wait_weeks,9.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-06,2014-06-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-07,2014-07-31,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-08,2014-08-31,rtt_median_wait_weeks,10.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-09,2014-09-30,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-10,2014-10-31,rtt_median_wait_weeks,9.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-11,2014-11-30,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2014-12,2014-12-31,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-01,2015-01-31,rtt_median_wait_weeks,10.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-02,2015-02-28,rtt_median_wait_weeks,10.5,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-03,2015-03-31,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-04,2015-04-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-05,2015-05-31,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-06,2015-06-30,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-07,2015-07-31,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-08,2015-08-31,rtt_median_wait_weeks,10.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-09,2015-09-30,rtt_median_wait_weeks,10.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-10,2015-10-31,rtt_median_wait_weeks,10.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-11,2015-11-30,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2015-12,2015-12-31,rtt_median_wait_weeks,10.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-01,2016-01-31,rtt_median_wait_weeks,10.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-02,2016-02-29,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-03,2016-03-31,rtt_median_wait_weeks,9.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-04,2016-04-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-05,2016-05-31,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-06,2016-06-30,rtt_median_wait_weeks,9.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-07,2016-07-31,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-08,2016-08-31,rtt_median_wait_weeks,10.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-09,2016-09-30,rtt_median_wait_weeks,10.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-10,2016-10-31,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-11,2016-11-30,rtt_median_wait_weeks,9.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2016-12,2016-12-31,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-01,2017-01-31,rtt_median_wait_weeks,10.2,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-02,2017-02-28,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-03,2017-03-31,rtt_median_wait_weeks,8.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-04,2017-04-30,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-05,2017-05-31,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-06,2017-06-30,rtt_median_wait_weeks,9.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-07,2017-07-31,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-08,2017-08-31,rtt_median_wait_weeks,10.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-09,2017-09-30,rtt_median_wait_weeks,10.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-10,2017-10-31,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-11,2017-11-30,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2017-12,2017-12-31,rtt_median_wait_weeks,10.4,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-01,2018-01-31,rtt_median_wait_weeks,10.3,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-02,2018-02-28,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-03,2018-03-31,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-04,2018-04-30,rtt_median_wait_weeks,8.8,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-05,2018-05-31,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-06,2018-06-30,rtt_median_wait_weeks,8.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-07,2018-07-31,rtt_median_wait_weeks,8.9,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-08,2018-08-31,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-09,2018-09-30,rtt_median_wait_weeks,10.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-10,2018-10-31,rtt_median_wait_weeks,9.1,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-11,2018-11-30,rtt_median_wait_weeks,9.0,weeks,StatsWales (Welsh Government)
Wales,WAL,2018-12,2018-12-31,rtt_median_wait_weeks,9.6,weeks,StatsWales (Welsh Government)
Wales,WAL,2019-01,2019-01-31,rtt_median_wait_weeks,9.7,weeks,StatsWales (Welsh Government)
